1242,CampaignServiceCannotUpdateAdDistributionForThisType
1243,CampaignServiceTooManyAdGroupsInAccount
1244,AdGroupServiceNullAdGroupNegativeKeywords
1245,AdGroupServiceNegativeSiteUrlsNotPassed
1251,AdGroupServiceNegativeSitesEntityLimitExceeded
1257,CampaignServiceMissingLanguage
1300,CampaignServiceNullAd
1301,CampaignServiceInvalidAdTitle
1302,CampaignServiceInvalidAdDestinationUrl
1303,CampaignServiceAdIdIsNull
1304,CampaignServiceAdIdIsNonNull
1305,CampaignServiceAdTypeIsNonNull
1306,CampaignServiceInvalidAdText
1307,CampaignServiceInvalidAdDisplayUrl
1308,CampaignServiceInvalidAdId
1309,CampaignServiceDuplicateInAdIds
1310,CampaignServiceAdsArrayShouldNotBeNullOrEmpty
1311,CampaignServiceAdsArrayExceedsLimit
1312,CampaignServiceMaxAdsReached
1313,CampaignServiceDuplicateAd
1314,CampaignServiceDefaultAdExists
1315,CampaignServiceSyntaxErrorInAdTitle
1316,CampaignServiceSyntaxErrorInAdText
1317,CampaignServiceSyntaxErrorInAdDisplayUrl
1318,CampaignServiceForbiddenTextInAdTitle
1319,CampaignServiceForbiddenTextInAdText
1320,CampaignServiceForbiddenTextInAdDisplayUrl
1321,CampaignServiceIncorrectAdFormatInTitle
1322,CampaignServiceIncorrectAdFormatInText
1323,CampaignServiceIncorrectAdFormatInDisplayUrl
1324,CampaignServiceTooMuchAdTextInTitle
1325,CampaignServiceTooMuchAdTextInText
1326,CampaignServiceTooMuchAdTextInDisplayUrl
1327,CampaignServiceTooMuchAdTextInDestinationUrl
1328,CampaignServiceNotEnoughAdText
1329,CampaignServiceExclusiveWordInAdTitle
1330,CampaignServiceExclusiveWordInAdText
1331,CampaignServiceExclusiveWordInAdDisplayUrl
1332,CampaignServiceInvalidAdDisplayUrlFormat
1333,CampaignServiceDefaultAdSyntaxErrorInTitle
1334,CampaignServiceDefaultAdSyntaxErrorInText
1335,CampaignServiceDefaultAdSyntaxErrorInDisplayUrl
1336,CampaignServiceDefaultAdForbiddenWordInTitle
1337,CampaignServiceDefaultAdForbiddenWordInText
1338,CampaignServiceDefaultAdForbiddenWordInDisplayUrl
1339,CampaignServiceDefaultAdIncorrectAdFormatInTitle
1340,CampaignServiceDefaultAdIncorrectAdFormatInText
1341,CampaignServiceDefaultAdIncorrectAdFormatInDisplayUrl
1342,CampaignServiceDefaultAdTooMuchTextInTitle
1343,CampaignServiceDefaultAdTooMuchTextInText
1344,CampaignServiceDefaultAdTooMuchTextInDisplayUrl
1345,CampaignServiceDefaultAdTooMuchTextInDestinationUrl
1346,CampaignServiceDefaultAdNotEnoughAdText
1347,CampaignServiceDefaultAdExclusiveWordInTitle
1348,CampaignServiceDefaultAdExclusiveWordInText
1349,CampaignServiceDefaultAdExclusiveWordInDisplayUrl
1350,CampaignServiceDefaultAdInvalidDisplayUrlFormat
1351,CampaignServiceAdIdsArrayShouldNotBeNullOrEmpty
1352,CampaignServiceAdIdsArrayExceedsLimit
1353,CampaignServiceTooMuchTextInTitleAcrossAllAssociations
1354,CampaignServiceTooMuchTextInTextAcrossAllAssociations
1355,CampaignServiceTooMuchTextInDisplayUrlAcrossAllAssociations
1356,CampaignServiceNothingToUpdateInAdRequest
